Date,Periodo,QQQ,SPY,GLD,TLT
2021-05-20,-1,0.0191588015674717,0.010700291158992,0.0045568717957412,0.0081952872066437
2021-05-21,-1,-0.0055500602928946,-0.0008188358040637,0.0004544691684223,0.0032014100695691
2021-05-24,-1,0.0166791853555978,0.0101425372935439,0.0017594874877142,0.0036971912883368
2021-05-25,-1,0.0013823779210981,-0.0022210974817667,0.0090319035143782,0.0092207343205094
2021-05-26,-1,0.0034776487722912,0.0019825722256213,-0.0017435678186662,-0.0017223643029496
2021-05-27,-1,-0.0037480538265749,0.0005247269757509,0.0003940189892895,-0.0040306155409387
2021-05-28,-1,0.0031493084319202,0.0017872747361977,0.0037630876338542,-0.001587836343242
2021-06-01,-1,-0.0033295876824224,-0.0008813157579246,-0.0026945732480542,-0.0002241286258586
2021-06-02,-1,0.0019510924469943,0.0015713399183637,0.0048785269631015,0.0023128334352402
2021-06-03,-1,-0.0104603281264742,-0.0037181759473652,-0.0197724208646648,-0.0037608195537044
2021-06-04,-1,0.0168274182443482,0.00910429000628,0.0107256332646573,0.013601044315704
2021-06-07,-1,0.0029751978691355,-0.0009706249254684,0.0039996192096109,-0.0030783467488911
2021-06-08,-1,0.0004754311077112,0.0002131428506069,-0.0030968677538627,0.0070020169202642
2021-06-09,-1,0.0002373980108925,-0.001493031917323,-0.0019193434836643,0.008790815068428
2021-06-10,-1,0.0103667913048426,0.0046374907544609,0.0042851315176653,0.0059811046840246
2021-06-11,-1,0.0026110492491721,0.0016511523996674,-0.0113161778909122,-0.0016151281382136
2021-06-14,-1,0.0095370624299298,0.0022364214844435,-0.0058781664100421,-0.0076887892702884
2021-06-15,-1,-0.0065523095739219,-0.0018357312875483,-0.0037848631237422,-0.0012050121776346
2021-06-16,-1,-0.0036585842787365,-0.0055990026074417,-0.0170360036803554,-0.0008506943690935
2021-06-17,-1,0.0126175297015721,-0.0003317943035106,-0.0312228259164103,0.0148607302824424
2021-06-18,-1,-0.007878448981885,-0.0135819177730364,-0.0055627051424659,0.0186314474967629
2021-06-21,-1,0.0061957587902116,0.0142142334661002,0.012173251058176,-0.0168847409048318
2021-06-22,-1,0.0092785470889748,0.0053318520653642,-0.004201668574228,0.0024394389673276
2021-06-23,-1,0.0004889079943271,-0.0012060373780271,-0.0006618767987564,-0.0025788217090491
2021-06-24,-1,0.0061639356363229,0.0058984613420104,-0.0006021199876096,0.0016035755349275
2021-06-25,-1,-0.0012300382443343,0.0035457834591402,0.0033069991892593,-0.0104377020595534
2021-06-28,-1,0.0120884509051475,0.0020138973029342,-5.999643961855651e-05,0.0102286189160615
2021-06-29,-1,0.0036120791445823,0.0005378794245239,-0.0105610346472273,0.0016715652545512
2021-06-30,-1,-0.0015785247638318,0.0008412290340686,0.0048417635922936,0.004443344705786
2021-07-01,-1,0.0003950636713714,0.0055214180115556,0.0034354496150826,5.535054957020891e-05
2021-07-02,-1,0.011413326450209,0.0076142870799847,0.0065369291506959,0.0060167407679751
2021-07-06,-1,0.00431225728179,-0.0018229651739044,0.0049491878832175,0.0116529526728647
2021-07-07,-1,0.0021079452826622,0.0035278314671376,0.003799573612682,0.0088198789691326
2021-07-08,-1,-0.0060580698978321,-0.0081814839911922,-0.000652029388752,0.0039102233255295
2021-07-09,-1,0.0062240211892522,0.0106182116245647,0.0033150614410246,-0.0141623025298636
2021-07-12,-1,0.0038983456085853,0.0035755736558599,-0.0012418718351821,-0.0012977135163282
2021-07-13,-1,0.0,-0.0034147535697316,0.0013009357869861,-0.0076827951098255
2021-07-14,-1,0.0017917073054971,0.0014911305325207,0.0106977573134754,0.0112977733133313
2021-07-15,-1,-0.007048069284978,-0.0034214143389261,0.0001754642548268,0.0109703997265926
2021-07-16,-1,-0.0081324704020412,-0.0078743744040672,-0.009751038308664,-0.0018876829810327
2021-07-19,-1,-0.0082270647799124,-0.0148782320250664,0.0011798535126086,0.021691074064144
2021-07-20,-1,0.0115494195270168,0.0142287551923059,-0.0012979424872485,-0.0096858371807121
2021-07-21,-1,0.0076906121825718,0.0080637066005434,-0.0037261902890749,-0.0127483299641709
2021-07-22,-1,0.0065885795703827,0.0020918907139478,0.001953541186602,0.0094093492740773
2021-07-23,-1,0.0116097815581024,0.0102354761769064,-0.0031393408805519,-0.0067119512966988
2021-07-26,-1,0.0007873926072513,0.002451865291968,-0.0023758261058627,-0.0029671334292723
2021-07-27,-1,-0.0110792866806841,-0.0045680175833139,0.0016636888817755,0.0106147559850412
2021-07-28,-1,0.0038342546473895,-0.0004101456015335,0.0050335632022407,6.705268511094193e-05
2021-07-29,-1,0.0017752778356891,0.004138736145301,0.0110440230200986,-0.0055618885339539
2021-07-30,-1,-0.0052253932096903,-0.0048678810166504,-0.0079181083097629,0.004692329515083
2021-08-02,-1,8.215518844717678e-05,-0.0021004881691972,-0.0012374082182159,0.0088799076229112
2021-08-03,-1,0.0060431494538222,0.0081026441925101,-0.0007077270423842,0.0005306971487652
2021-08-04,-1,0.0014440099238522,-0.0049312483550361,0.0002359346694256,0.0020542180538925
2021-08-05,-1,0.0063229536590316,0.0063129235882254,-0.0039599222534518,-0.0051101952280175
2021-08-06,-1,-0.0043920200637951,0.0016510300162679,-0.0253087044773451,-0.0168415939556765
2021-08-09,-1,0.0018458989622984,-0.0008138578855708,-0.0178948160577297,-0.0035933791633231
2021-08-10,-1,-0.0051387619193122,0.0012432896633532,0.0003091474314937,-0.0046280324081955
2021-08-11,-1,-0.0017191193362629,0.0024818056613817,0.0136908280718836,-0.0006149729391162
2021-08-12,-1,0.0035981248859499,0.0029925697058956,0.0002438317714271,-0.0016395911814193
2021-08-13,-1,0.0035039313241466,0.0018180070080044,0.0142241671635916,0.015672145595333
2021-08-16,-1,0.0004335736939566,0.0023518638506994,0.0049758912626773,0.0024210557837387
2021-08-17,-1,-0.0088471075228496,-0.0065768621111597,-0.001496155150116,-0.000403063024129
2021-08-18,-1,-0.0096710831812355,-0.011005119910144,0.0007783092556947,0.0033535904235662
2021-08-19,-1,0.0048196432477876,0.0015469801317578,-0.0029367165231408,0.0073383376623993
2021-08-20,-1,0.0103049458164571,0.0079255873053805,0.0005400158455303,0.000664033572957
2021-08-23,-1,0.0148461875802163,0.0087580812803853,0.012104007439095,-0.0006640335729571
2021-08-24,-1,0.0030497146862045,0.0015860694324534,-0.0004742535717267,-0.0078073455235751
2021-08-25,-1,0.0011479056250878,0.0020963779348291,-0.0069616096765641,-0.0083411208707358
2021-08-26,-1,-0.0063703990699968,-0.0059208072947602,0.0011338353884634,0.0027658058551122
2021-08-27,-1,0.009673263333848,0.0089012381253598,0.0149177233226356,0.0067805375560557
2021-08-30,-1,0.0111597593869599,0.0043880711106557,-0.0049478590471494,0.0026059316783409
2021-08-31,-1,-0.0008156204242505,-0.0014829029442597,0.0020056420675674,-0.0068301666808475
2021-09-01,-1,0.0016569203847719,0.0005314119651737,5.88968847449306e-05,0.0016739959861671
2021-09-02,-1,-0.0004732316452599,0.0030718023941951,-0.0026552424645444,0.0043557653578446
2021-09-03,-1,0.0030710659051387,-0.0002426983610048,0.0106374460880295,-0.0091357880761489
2021-09-07,-1,0.0014140195068179,-0.0035818536518649,-0.0197780205042791,-0.0084718958544063
2021-09-08,-1,-0.0034866781868535,-0.0012190953956982,-0.0025075441660514,0.0067832131237475
2021-09-09,-1,-0.0034461169427612,-0.0042892145665136,0.0044137344149745,0.0120275997451461
2021-09-10,-1,-0.0076185290936738,-0.0079159889289973,-0.0050714951644253,-0.0088556392021417
2021-09-13,-1,-0.0006906894072826,0.0025561522127635,0.0033441618437189,0.0060465938940328
2021-09-14,-1,-0.0028472695000484,-0.0054113936969094,0.0064179076360024,0.0120502547052571
2021-09-15,-1,0.0074072718296423,0.0083179871802328,-0.0058815287100911,-0.0035133799946355
2021-09-16,-1,0.0006875481120598,-0.0015863159615567,-0.0229022427478189,-0.0045928033503781
2021-09-17,-1,-0.0119128298179204,-0.0097889416434223,-0.0015862999324902,-0.0048153892517702
2021-09-20,-1,-0.0208796873747751,-0.0168147389102275,0.0071187556570393,0.0123253731872239
2021-09-21,-1,0.0012295344303022,-0.0009451161484189,0.0066468965426044,-0.0008608075306543
2021-09-22,-1,0.0092973647017859,0.0097076881453768,-0.0037409995549623,0.0059474557902325
2021-09-23,-1,0.0091846171050394,0.0120766097395129,-0.0116135662434195,-0.0228566482680465
2021-09-24,-1,0.0009378316163439,0.00164587430968,-0.0012850982867509,-0.0098215372560185
2021-09-27,-1,-0.0080142794666226,-0.0028650498861757,0.0020798706668898,-0.0036827456958628
2021-09-28,-1,-0.0287055114474273,-0.0203577482622621,-0.0097639409115995,-0.0156997080198417
2021-09-29,-1,-0.0016410006211819,0.0016818915479897,-0.0045149330127863,0.0017337086044003
2021-09-30,-1,-0.0036807501242424,-0.0122976129771934,0.0178169843070141,-0.0001382716611325
2021-10-01,-1,0.006182690218771,0.0118140902708192,0.0022505110921036,0.0083801361577529
2021-10-04,-1,-0.0212128115183245,-0.0129798662671768,0.0046674082584735,-0.0025489536474194
2021-10-05,-1,0.0134085557015181,0.0103512608628181,-0.0046674082584735,-0.0097028019086348
2021-10-06,-1,0.0063872758039395,0.0041474297890985,0.002669757352534,0.0056253198359696
2021-10-07,-1,0.0091332959597282,0.0086083073102659,-0.0052856838680448,-0.0105131770248761
2021-10-08,-1,-0.0049991045337685,-0.0018251864373766,0.0004262740437871,-0.0070231651771798
2021-10-11,-1,-0.0076991606317122,-0.0072660688650663,-0.001889365574135,-0.0025407981849592
2021-10-12,-1,-0.0034940329039208,-0.0024647710256722,0.004504271350483,0.0169553548635971
2021-10-13,-1,0.0079761467900987,0.0035911881697093,0.0176377344344727,0.0096789602175248
2021-10-14,-1,0.0182492759812048,0.016680971287175,0.0024434808580754,0.003709101542916
2021-10-15,-1,0.0062808322363113,0.0075866729089411,-0.0160204917648545,-0.0058436762242829
2021-10-18,-1,0.0100054498469316,0.0029563614251636,-0.0024829909023894,0.0046776455567254
2021-10-19,-1,0.0075389202899737,0.0076852111991388,0.0032085191864092,-0.0138905611283875
2021-10-20,-1,-0.0013058213069102,0.0039200395188835,0.0087257781754686,-0.0067734277251031
2021-10-21,-1,0.0060883112788384,0.0026048011193501,-0.0008991093021597,-0.0011914722599315
2021-10-22,-1,-0.0084377578935093,-0.0010365755119369,0.0060983344527552,0.0109526980231277
2021-10-25,-1,0.0101857495576878,0.0053483396241156,0.0068903653296167,-0.0015273310919253
2021-10-26,-1,0.0031438238982111,0.0008996598091092,-0.0074270271251684,0.0082343966713299
2021-10-27,-1,0.0023182086065276,-0.0044402079303248,0.002620623640364,0.0180311667752049
2021-10-28,-1,0.0110442411883482,0.009602780034982,-0.0002379136626084,-0.0033901171111636
2021-10-29,-1,0.0049068927056785,0.0020269436688244,-0.0085442993017005,0.0030519849260897
2021-11-01,-1,0.0034129372465577,0.0017187795351582,0.0052070044974187,-0.0072259207688071
2021-11-02,-1,0.004172834929441,0.0040348863007103,-0.002151313138887,0.0044285295514882
2021-11-03,-1,0.0105595731339125,0.006086672931192,-0.0083501482773226,-0.0103874731909431
2021-11-04,-1,0.0127370317902864,0.0047014999304711,0.0112771252957394,0.0104554652292208
2021-11-05,-1,0.0009538727518068,0.0034636556813234,0.0129783593269464,0.0148449194287258
2021-11-08,-1,-0.0013557095412054,0.000853200681827,0.0035851848469019,-0.001877186391109
2021-11-09,-1,-0.0069071879658429,-0.003310672925341,0.0049160066341954,0.0129347557928666
2021-11-10,-1,-0.0148060855664359,-0.0080774708828987,0.0108002482845723,-0.0184523349213502
2021-11-11,-1,0.0027691389207506,0.000323572307902,0.0055864530427388,-0.0014856562992796
2021-11-12,-1,0.0104675698282712,0.0075185612968071,0.0018934614978916,-0.0044023721261744
2021-11-15,-1,-0.0002281480907489,0.0003421774565381,-0.0015489449243058,-0.0126358796289276
2021-11-16,-1,0.0070956702901825,0.0039501048019414,-0.0072601560044779,-0.0025469935085274
2021-11-17,-1,0.0005283447717714,-0.0024319569540077,0.0090956924320787,0.0078935995886012
2021-11-18,-1,0.0103079654375038,0.0033905239979741,-0.0032143154449525,0.0037533801066221
2021-11-19,-1,0.0055601450162698,-0.0017901333011473,-0.0076757082629164,0.0105027457455624
2021-11-22,-1,-0.0116770793489593,-0.0028187977965114,-0.0226756166431203,-0.0117974625176129
2021-11-23,-1,-0.0045684254853141,0.0013248669732041,-0.0086900534684789,-0.0145645864978314
2021-11-24,-1,0.0032152511961992,0.0026662092120217,-0.0009569597921073,0.0159279030357494
2021-11-26,-1,-0.0191409360601285,-0.0225554128985181,-0.0016168462526691,0.0249549048511361
2021-11-29,-1,0.0214702262207159,0.012191849408795,-0.0013795005365548,-0.008070732937981
2021-11-30,-1,-0.0147951050179927,-0.0196492541007113,-0.0067445464245647,0.0150877007767353
2021-12-01,-1,-0.0171592272178428,-0.0111694304571261,0.0039800067903959,0.0061499152482586
2021-12-02,-1,0.007181093013183,0.0152002309054707,-0.005552205835401,0.0012466901501157
2021-12-03,-1,-0.0175415692540933,-0.008739504773091,0.0083768190817409,0.0118612600911124
2021-12-06,-1,0.0079812322179958,0.0117740012806377,-0.0024635953850727,-0.013830071765435
2021-12-07,-1,0.0296691643361433,0.0204735172559809,0.0035432060613326,-0.0081127956361468
2021-12-08,-1,0.0044642526559307,0.002644590929323,0.0005393685677794,-0.0174360596918766
2021-12-09,-1,-0.0148235242294391,-0.006774381425035,-0.0061301292839007,0.0055783265307341
2021-12-10,-1,0.0108117451618006,0.009369345106011,0.0042110206852463,-0.0024157783575516
2021-12-13,-1,-0.014552236346903,-0.0088977977284925,0.0025181269175168,0.0146705846470966
2021-12-14,-1,-0.0104041887625924,-0.0069039511498827,-0.0093852063396415,-0.002385388672353
2021-12-15,-1,0.0225413100478617,0.015504438404324,0.0042823519885167,-0.0096686105600397
2021-12-16,-1,-0.0260509347017898,-0.0088577554276911,0.0120249708405399,0.0003888169167434
2021-12-17,-1,-0.0050015976527758,-0.0106998171661961,-0.0021431166861886,0.0112679931288026
2021-12-20,-1,-0.0097476910076251,-0.0106904656792075,-0.004240244730917,-0.0075202435106014
2021-12-21,-1,0.0221336195483018,0.0176031866440236,-0.0004189761834467,-0.0038145374223973
2021-12-22,-1,0.0121049157365419,0.0099488404110324,0.0093561188001071,0.0046160361989724
2021-12-23,-1,0.0075108893400328,0.0062030296124162,0.0022514814912111,-0.0087148154751023
2021-12-27,-1,0.0163921400693738,0.0140528989373203,0.0023644504768288,0.0024205781343257
2021-12-28,-1,-0.0046456408588396,-0.0008173559873624,-0.0043193803400249,-0.0039709777458407
2021-12-29,-1,-0.0001492852252663,0.0012781979562738,-0.0002965516280151,-0.0109841205940449
2021-12-30,-1,-0.0029928144097058,-0.0027683103920671,0.0071515817441825,0.0083514102100673
2021-12-31,-1,-0.0062641631460318,-0.0025232763934267,0.0068083584325513,0.0019587924516393
2022-01-03,-1,0.0095806600961165,0.0057729563224142,-0.0155033009737006,-0.0266011856903595
2022-01-04,-1,-0.0130555051861456,-0.0003347182303172,0.0073395148031692,-0.004166279512286
2022-01-05,-1,-0.0312028223794262,-0.0193889911525028,-0.0030121970522097,-0.005443254331702
2022-01-06,-1,-0.000702824712088,-0.000939747306217,-0.0123197037802094,0.0025854915581824
2022-01-07,-1,-0.0108920079396807,-0.0039614143477886,0.0045408125722829,-0.0072137497613603
2022-01-10,-1,0.0006581397733692,-0.0012452570731886,0.0030355936239956,0.0024574244031904
2022-01-11,-1,0.014910089719117,0.0090672725250101,0.0119924571366455,0.006639382412426
2022-01-12,-1,0.0039579135004812,0.0026997742288401,0.0026391371424113,-0.0038384557569755
2022-01-13,-1,-0.0253344743630971,-0.0138742951115517,-0.003402771341298,0.0088408341868342
2022-01-14,-1,0.0062033823621011,0.0004087505065039,-0.0028838291505565,-0.0152247415786154
2022-01-18,-1,-0.0252092542024115,-0.0178682153945223,-0.0016516182679313,-0.0141747773142916
2022-01-19,-1,-0.0110445295461391,-0.010437747947959,0.0157557506051342,0.0068997776589791
2022-01-20,-1,-0.0130734024164239,-0.0111298187062588,-0.0025020112544038,0.0061482983448943
2022-01-21,-1,-0.0281204760843258,-0.019825893141359,-0.0032677719138099,0.011836322791674
2022-01-24,-1,0.0045676000984447,0.0042377983399079,0.005479160681096,-0.008249432952784
2022-01-25,-1,-0.0234545697569669,-0.0122842184024845,0.0031920345769763,-0.0016160871581191
2022-01-26,-1,-0.0015657257082727,-0.0025119302030909,-0.0162985679043135,-0.0121676541878313
2022-01-27,-1,-0.0101213967108404,-0.0049502211555554,-0.0129821153205973,0.018196408480033
2022-01-28,-1,0.0308868836561399,0.0245320565030558,-0.0029877523376664,0.0003494169442338
2022-01-31,-1,0.0314776327451097,0.0178507859006701,0.0059070563312306,-0.0051834871182059
2022-02-01,-1,0.0067806398383248,0.0067341862121545,0.0008325368758188,-0.0033252086095815
2022-02-02,-1,0.008092555312743,0.0096672249048013,0.0036194338899541,0.0033813280866721
2022-02-03,-1,-0.0413887739640496,-0.0237855948209633,-0.0014224174555621,-0.0078363601495834
2022-02-04,-1,0.0125361467451897,0.0046911947008256,0.001540891086981,-0.0148521744763032
2022-02-07,-1,-0.0080771001964802,-0.003214577959974,0.0073753173535773,0.0006476005739638
2022-02-08,-1,0.011172721659855,0.0081942898965836,0.0030522079460774,-0.0067086190678384
2022-02-09,-1,0.0209693394266182,0.0145300653288431,0.0033934142753984,0.0018798453843871
2022-02-10,-1,-0.0228926022401757,-0.0181290500478082,-0.0038037857675304,-0.0160201265589568
2022-02-11,-1,-0.0322354933506904,-0.0199158363479403,0.0188756078655614,0.0147190521599484
2022-02-14,-1,0.0012379292469131,-0.0032745216198012,0.0053364517771822,-0.0125194085403499
2022-02-15,-1,0.0245598999760253,0.0159982920913528,-0.0095452603702391,-0.011417761312776
2022-02-16,-1,-0.0002528012232188,0.0011201439579186,0.0102317313073376,0.0059090385373558
2022-02-17,-1,-0.0301947613531802,-0.0215929608988681,0.0135755081689762,0.0074114472762479
2022-02-18,-1,-0.0114712444044978,-0.0064960966576256,-0.0007337240197317,0.0104718962327546
2022-02-22,-1,-0.010094390568977,-0.0107896661446594,0.0020868588568963,0.0026012126540964
2022-02-23,-1,-0.0259489843827245,-0.0178978416040745,0.0044971001402729,-0.0138776954377037
2022-02-24,0,0.0330521900328861,0.014937024955757,-0.0064710234538261,0.0006586367097965
2022-02-25,0,0.0153878879234108,0.0218241123487015,-0.0033362372759372,0.0007307496059679
2022-02-28,0,0.0029745981688619,-0.0025618922103837,0.0103119939512437,0.0216815587853163
2022-03-01,0,-0.0154298785058037,-0.0153474057738246,0.0180004317657538,0.0114953206927303
2022-03-02,0,0.0166403799028279,0.0182292663530509,-0.0104608643845172,-0.0347801299339783
2022-03-03,0,-0.0143878998818054,-0.0049910954997614,0.0059357638448758,0.0101336977834578
2022-03-04,0,-0.0145980298839182,-0.0081576568148974,0.015803608419049,0.0171166829710807
2022-03-07,0,-0.0375786838995545,-0.0299225730497596,0.014753495270293,-0.0076589400172606
2022-03-08,0,-0.0046587076210284,-0.0076105919857907,0.0269914293684263,-0.0101108129394706
2022-03-09,0,0.0353652963849575,0.0264576808979596,-0.0301614952662057,-0.0098471939497008
2022-03-10,0,-0.0111669034079673,-0.0045256583012565,0.0031163668784777,-0.0144716309775938
2022-03-11,0,-0.0209563040496075,-0.0127966354629245,-0.007052696024243,0.0033411727288885
2022-03-14,0,-0.0193916291636297,-0.0073351763296757,-0.0151884750581413,-0.0236258266067782
2022-03-15,0,0.0308849300003168,0.0217520933632046,-0.018882610033681,-0.0017470235661387
2022-03-16,0,0.0364156187269183,0.0219320013882006,0.0062412859954877,0.0097597102552936
2022-03-17,0,0.012033594352259,0.0124332344044425,0.004876733952655,-0.0074815862214936
2022-03-18,0,0.0202612511840635,0.0108932461324667,-0.0088287107078973,0.0121386905532672
2022-03-21,0,-0.0027839560237778,-0.0002924983361291,0.0076117550195462,-0.0234288760048514
2022-03-22,0,0.0194619977553263,0.0116336385988061,-0.0072771899242425,-0.0128942829256952
2022-03-23,0,-0.0144758222430843,-0.0129621406689608,0.0135672095760514,0.0216781599456029
2022-03-24,0,0.0219835573220069,0.0149618460539631,0.0072341375131086,-0.0078637399538373
2022-03-25,0,-0.0008345903834257,0.0048716203523535,-0.0041038605376913,-0.013969702966127
2022-03-28,0,0.0153539941389661,0.0070879524859023,-0.018371517706821,0.0085132309418221
2022-03-29,0,0.0170631739239104,0.0122948949096334,0.0004466880684897,0.0075239738129904
2022-03-30,0,-0.0111070198532281,-0.0061938806851187,0.0080062833792575,0.0077714461291673
2022-03-31,0,-0.0124720898198478,-0.0155110399142088,0.0003875207880487,0.0024257679525699
2022-04-01,0,-0.001905163391656,0.0028301362544801,-0.0063862158789014,0.0037992066760099
2022-04-04,0,0.0203795496950867,0.0085299992444421,0.0048350616826839,-0.0069737894019722
2022-04-05,0,-0.0224542377129545,-0.0127115911836589,-0.0062845490460992,-0.0228515087334357
2022-04-06,0,-0.0219506871913019,-0.0100499444513716,0.0023404756196963,-0.0081271479389946
2022-04-07,0,0.0023748847927204,0.005026450144919,0.0037777415804506,-0.0075608777519533
2022-04-08,0,-0.0140776532417938,-0.0026774235567177,0.0062464197486159,-0.0108896432210085
2022-04-11,0,-0.0239416219761846,-0.0172401286175593,0.0049472061408498,-0.0159516849738369
2022-04-12,0,-0.0042334241131799,-0.0037120998811835,0.0076474353017589,-0.0013814572698254
2022-04-13,0,0.0201231626455635,0.0113885837409267,0.0047771092877693,0.0020309075258489
2022-04-14,0,-0.0231324033668805,-0.012530030159013,-0.0033090194372706,-0.0202491425438933
2022-04-18,0,0.0007679994417168,0.0004112084720458,0.0030924062818564,-0.0049813945082439
2022-04-19,0,0.0221047843655184,0.0160135136824953,-0.0152282681121338,-0.0075184913475143
2022-04-20,0,-0.014691980092067,-0.0007417283041247,0.0048830061930919,0.0199259725343732
2022-04-21,0,-0.0209081016538567,-0.0150665739518619,-0.0035639435023602,-0.0074260866786151
2022-04-22,0,-0.0265348074839064,-0.027822552183564,-0.0097696613524008,-0.0063135757028803
